Census Geographic Identifier,Census Geography Name,Year,Total (Est.),Total (SE),American Indian and Alaska Native Alone (Est.),American Indian and Alaska Native Alone (SE),Asian or Pacific Islander Alone (Est.),Asian or Pacific Islander Alone (SE),Asian Alone (Est.),Asian Alone (SE),Black or African American Alone (Est.),Black or African American Alone (SE),Hispanic or Latino (Est.),Hispanic or Latino (SE),Not Hispanic or Latino (Est.),Not Hispanic or Latino (SE),Native Hawaiian and Other Pacific Islander Alone (Est.),Native Hawaiian and Other Pacific Islander Alone (SE),"White Alone, Not Hispanic or Latino (Est.)","White Alone, Not Hispanic or Latino (SE)",Total minus non-Hispanic Whites (Est.),Total minus non-Hispanic Whites (SE),Some Other Race Alone (Est.),Some Other Race Alone (SE),Some Other Race Alone or Two or More Races (Est.),Some Other Race Alone or Two or More Races (SE),Two or More Races (Est.),Two or More Races (SE),White Alone (Est.),White Alone (SE)
97000US0200510,"Matanuska-Susitna Borough School District, Alaska",2016,30.163729,7.1278152,,,,,,,,,,,,,,,33.202511,7.9527864,17.834394,57.146721,,,,,,,33.231007,7.6639743
97000US0200510,"Matanuska-Susitna Borough School District, Alaska",2017,39.246967,6.6992736,90.400002,16.983351,,,,,,,,,,,,,30.062305,8.4595013,80.918732,112.87221,,,,,,,30.062305,8.4595013
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2009,35.318352,9.718441,,,,,,,,,,,,,,,50.094997,13.02499,13.932173,39.170246,,,,,,,43.576298,11.857107
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2010,32.364552,10.796016,,,,,,,,,,,,,,,31.475084,13.265898,34.736843,51.227345,,,,,,,31.475084,13.265898
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2011,31.055222,6.1209874,,,,,,,,,,,,,,,25.808966,7.0986867,43.366879,9.1242151,,,,,,,26.165897,6.9152765
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2012,20.169384,6.6264348,,,,,,,,,,,,,,,20.759138,9.3290653,18.975332,28.20059,,,,,,,20.027124,9.0371761
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2013,49.876545,13.99526,,,,,,,,,,,,,,,56.862747,16.463324,22.357723,121.50371,,,,,,,56.862747,16.463324
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2014,29.833025,8.8980417,,,,,,,,,,,,,,,14.53246,5.341248,55.118107,52.036388,,,,,,,14.53246,5.341248
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2015,28.496595,10.610681,,,,,,,,,,,,,,,44.371941,14.974943,0.0,49.845226,,,,,,,44.371941,14.974943
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2016,35.508213,13.868192,,,,,,,,,,,,,,,35.639881,18.158554,35.31353,43.759945,,,,,,,46.339951,17.745262
97000US0200600,"Fairbanks North Star Borough School District, Alaska",2017,1.7414019,1.9131836,,,,,,,,,,,,,,,2.3337224,2.5365174,0.0,10.912199,,,,,,,2.2962112,2.4991794
97000US0400295,"Kingman Unified School District, Arizona",2009,38.878387,11.682961,,,,,,,,,,,,,,,35.124611,13.206365,54.785477,43.912441,,,,,,,42.551723,12.478731
97000US0400295,"Kingman Unified School District, Arizona",2010,48.253273,13.415247,,,,,,,,,,,,,,,42.588234,15.85315,61.220825,39.188293,,,,,,,54.702969,14.311017
97000US0400295,"Kingman Unified School District, Arizona",2011,52.818531,25.254595,,,,,,,,,,,,,,,58.137436,28.445238,21.693123,304.69748,,,,,,,51.275913,26.175436
97000US0400295,"Kingman Unified School District, Arizona",2012,61.520332,14.086421,,,,,,,,,,,,,,,62.532639,15.061796,52.121208,234.56717,,,,,,,63.76263,14.291739
97000US0400295,"Kingman Unified School District, Arizona",2013,32.751091,15.28674,,,,,,,,,,,,,,,33.439831,18.290791,29.61165,123.64029,,,,,,,37.5,16.661926
97000US0400295,"Kingman Unified School District, Arizona",2014,49.396683,13.417268,,,,,,,,,,,,,,,56.281406,18.278145,28.700907,100.53631,,,,,,,49.396683,13.417268
97000US0400295,"Kingman Unified School District, Arizona",2015,32.52446,8.559885,,,,,,,,,,,,,,,31.472795,9.2507477,37.825058,56.854908,,,,,,,28.541046,8.5390005
97000US0400295,"Kingman Unified School District, Arizona",2016,39.088982,12.475227,,,,,,,,,,,,,,,50.101833,14.502694,0.0,103.37168,,,,,,,39.088982,12.475227
97000US0400295,"Kingman Unified School District, Arizona",2017,33.436691,9.6961107,,,,,,,,,,,,,,,34.400002,10.345667,32.098763,28.233021,,,,,,,26.708075,8.5346565
97000US0400680,"Amphitheater Unified District, Arizona",2009,27.900553,11.877751,,,,,,,,,41.538464,27.506182,22.614992,20.801535,,,20.728416,11.518792,43.326885,34.269413,,,,,,,26.717812,12.623858
97000US0400680,"Amphitheater Unified District, Arizona",2010,37.145172,6.4477801,,,,,,,,,61.424732,24.305014,31.032148,12.249439,,,29.931456,8.684639,54.799629,10.907314,,,,,,,35.329887,9.2898779
97000US0400680,"Amphitheater Unified District, Arizona",2011,38.398827,7.814517,,,,,,,,,59.861893,12.298308,25.366875,18.188845,,,24.591549,10.214474,57.375145,7.5361729,,,,,,,37.778206,8.1220436
97000US0400680,"Amphitheater Unified District, Arizona",2012,27.875572,6.0344815,,,,,,,,,48.164627,11.136679,12.345679,16.987324,,,11.946902,4.4720683,40.188114,6.0995655,,,,,,,35.278774,7.291995
97000US0400680,"Amphitheater Unified District, Arizona",2013,45.493408,9.0297508,,,,,,,,,54.495697,16.534065,37.958115,24.974445,,,27.798933,12.74688,61.044174,7.5765142,53.017754,27.265522,,,,,35.145966,10.538468
97000US0400680,"Amphitheater Unified District, Arizona",2014,30.215517,8.4796543,,,,,,,,,31.450092,14.775106,29.17329,20.424397,,,28.367004,10.413934,32.155479,19.629799,,,,,,,26.815981,8.5560083
97000US0400680,"Amphitheater Unified District, Arizona",2015,45.644333,10.57509,,,,,,,,,51.008968,16.454996,41.078247,25.893761,,,22.521957,13.560205,61.767281,12.432919,,,,,,,36.102234,14.807199
97000US0400680,"Amphitheater Unified District, Arizona",2016,30.467609,9.2738905,,,,,,,,,50.093197,14.903336,8.9795914,29.747736,,,6.3875465,4.5231719,50.468124,11.655769,,,,,,,26.950354,9.3632545
97000US0400680,"Amphitheater Unified District, Arizona",2017,35.749508,10.112503,,,,,,,,,43.178894,13.746449,31.135092,19.688309,,,28.13175,14.300709,42.150635,19.998934,,,,,,,33.537708,10.457064
97000US0400790,"Apache Junction Unified District, Arizona",2017,11.839864,8.0187149,,,,,,,,,,,,,,,15.831434,10.724802,0.0,49.084469,,,,,,,12.290009,8.2646551
97000US0401870,"Chandler Unified District, Arizona",2009,22.651934,5.4638648,,,,,,,,,35.071091,12.791822,15.61194,12.918632,,,10.597727,5.0096369,35.685963,5.5526185,,,,,,,18.823,7.0647731
97000US0401870,"Chandler Unified District, Arizona",2010,15.580358,6.1684933,,,,,,,,,32.003258,16.478155,9.3788433,11.59894,,,6.3044376,3.4207809,26.389561,9.7810755,,,,,,,16.525167,7.1073918
97000US0401870,"Chandler Unified District, Arizona",2011,27.289719,6.2440991,,,,,,,,,36.015163,7.9386883,23.240814,11.663718,,,14.25737,7.9894123,38.894497,24.815086,,,,,,,21.695675,7.2768874
97000US0401870,"Chandler Unified District, Arizona",2012,24.086342,6.8010321,,,,,,,,,42.413258,13.512048,11.208151,17.496395,,,8.970439,5.2630186,35.001842,8.8985357,,,,,,,23.672054,9.1486626
97000US0401870,"Chandler Unified District, Arizona",2013,26.203209,7.6041179,,,,,32.679741,25.965378,,,31.602596,11.331383,22.420427,16.160511,,,19.452391,11.810917,33.043476,17.323624,,,,,,,25.872534,9.3309374
97000US0401870,"Chandler Unified District, Arizona",2014,33.831741,8.607151,,,,,,,,,58.07814,15.216635,19.122358,19.525944,,,19.081419,8.1657791,47.310188,14.326838,,,,,,,34.031281,9.5846539
97000US0401870,"Chandler Unified District, Arizona",2015,35.78455,7.7030392,,,,,,,0.0,43.329235,60.259182,14.651212,21.204323,18.258917,,,19.894697,6.23492,47.713158,10.339348,,,,,,,39.0989,9.7341442
97000US0401870,"Chandler Unified District, Arizona",2016,23.851904,7.4990959,,,,,34.296028,27.202505,64.882225,27.262125,28.301886,13.717831,22.331024,11.31891,,,14.45393,8.5682392,38.226025,18.047657,,,,,,,16.123816,7.1840057
97000US0401870,"Chandler Unified District, Arizona",2017,19.349691,5.7158575,,,,,,,,,48.804184,14.240646,8.6258497,11.146374,,,8.9043598,5.350152,31.830124,10.114817,,,,,,,21.419487,6.9649734
97000US0402690,"Dysart Unified District, Arizona",2009,34.532108,8.2854185,,,,,,,,,56.898518,14.475015,23.917749,17.445812,,,23.973177,12.519184,42.75457,13.612901,,,,,,,35.668381,11.75346
97000US0402690,"Dysart Unified District, Arizona",2010,25.524834,8.3723373,,,,,,,,,24.884367,19.053061,25.769911,13.629547,,,27.803638,10.28161,22.034996,27.671835,,,,,,,26.748466,9.4184618
97000US0402690,"Dysart Unified District, Arizona",2011,25.795374,12.486293,,,,,,,,,14.083026,3.9894626,31.937174,17.294144,,,32.657085,18.880447,13.514876,52.308296,,,,,,,24.948723,12.793714
97000US0402690,"Dysart Unified District, Arizona",2012,29.723915,4.7442069,,,,,,,,,31.335358,10.207406,29.225353,7.1474171,,,29.211838,6.0087256,30.531178,15.040174,,,,,,,32.052742,5.6817284
97000US0402690,"Dysart Unified District, Arizona",2013,16.19311,4.5007977,,,,,,,,,16.271187,7.9846478,16.170765,6.2279005,,,14.682724,6.1415033,17.986797,11.752365,,,,,,,15.787671,5.0237775
97000US0402690,"Dysart Unified District, Arizona",2014,39.004074,5.7638955,,,,,,,29.725086,19.574987,29.254997,9.4456234,43.29512,7.8866324,,,50.869415,8.8527365,24.908871,20.484484,,,,,,,41.210178,6.8154769
97000US0402690,"Dysart Unified District, Arizona",2015,24.739317,5.3028522,,,,,,,18.289787,9.3017321,50.981998,15.211658,15.99891,10.209441,,,22.48592,6.8499131,27.068605,12.3136,,,,,,,28.488708,6.8180718
97000US0402690,"Dysart Unified District, Arizona",2016,23.553892,5.006043,,,,,,,,,30.052492,12.627879,20.536259,10.087175,,,14.979757,5.1991363,29.540638,6.7600198,,,,,,,21.294363,5.9681568
97000US0402690,"Dysart Unified District, Arizona",2017,23.931417,6.0860362,,,,,,,,,21.039961,8.3878355,26.841085,13.818232,,,27.517887,8.8213158,21.127367,13.467868,47.744362,17.200947,,,,,24.280575,6.8097501
97000US0402860,"Flagstaff Unified District, Arizona",2009,41.137253,12.660344,44.814091,17.466539,,,,,,,,,,,,,13.587488,5.9010959,59.593975,9.4482899,,,,,,,20.0,7.874321
97000US0402860,"Flagstaff Unified District, Arizona",2010,31.316397,12.323296,14.309484,8.5859222,,,,,,,85.636856,28.149906,20.155903,19.885296,,,24.020887,15.326015,39.566929,28.394482,,,,,,,24.020887,15.326015
97000US0402860,"Flagstaff Unified District, Arizona",2011,51.338638,12.412748,46.846012,16.95508,,,,,,,81.181625,19.527931,36.594593,28.183493,,,20.465117,9.2218056,60.736198,11.953834,,,,,,,54.615982,20.076469
97000US0402860,"Flagstaff Unified District, Arizona",2012,37.671234,8.2724972,43.246311,12.251795,,,,,,,,,,,,,23.5,9.8033619,50.936039,7.8348079,,,,,,,36.640213,11.68882
97000US0402860,"Flagstaff Unified District, Arizona",2013,42.038025,11.661146,45.762711,20.680159,,,,,,,69.424461,28.398674,36.619217,16.719934,,,39.519157,16.044985,43.685505,21.350033,,,,,,,35.043304,14.734978
97000US0402860,"Flagstaff Unified District, Arizona",2014,24.933687,8.4046879,,,,,,,,,33.910034,24.943649,23.308271,11.264511,,,9.4958973,7.2389612,37.693798,10.585014,,,,,,,16.169828,8.2538805
97000US0402860,"Flagstaff Unified District, Arizona",2015,30.190737,8.1247377,26.648352,9.9792833,,,,,,,60.9375,21.828901,20.259554,16.182228,,,12.421712,9.0004807,49.60091,37.433159,,,,,,,29.787233,10.189785
97000US0402860,"Flagstaff Unified District, Arizona",2016,18.912924,8.4928064,11.148087,6.9778233,,,,,,,,,,,,,4.4733043,4.8284793,27.927929,11.627371,,,,,,,25.045704,13.007127
97000US0402860,"Flagstaff Unified District, Arizona",2017,6.8872018,3.1474743,9.87395,5.2155275,,,,,,,,,,,,,9.1116171,5.4213738,4.8654242,8.5494032,,,,,,,6.4829817,4.1459041
97000US0402920,"Florence Unified School District, Arizona",2009,17.377048,8.1341391,,,,,,,,,,,,,,,19.557196,8.8294888,0.0,123.26643,,,,,,,18.434782,8.479228
97000US0402920,"Florence Unified School District, Arizona",2010,6.178288,4.5408125,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US0402920,"Florence Unified School District, Arizona",2011,31.057402,9.6523952,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US0402920,"Florence Unified School District, Arizona",2012,51.569263,17.441311,,,,,,,,,,,,,,,45.005043,25.606367,59.159859,39.890507,,,,,,,44.738678,20.998755
97000US0402920,"Florence Unified School District, Arizona",2013,9.0816326,6.08073,,,,,,,,,,,,,,,8.4684687,7.4691391,9.8823528,16.661091,,,,,,,6.3513508,5.8004375
97000US0402920,"Florence Unified School District, Arizona",2014,44.743587,13.021859,,,,,,,,,,,,,,,46.040035,16.283937,41.119221,71.638283,,,,,,,46.367039,14.807714
97000US0402920,"Florence Unified School District, Arizona",2015,17.391304,15.32956,,,,,,,,,,,,,,,27.786753,23.774757,0.0,62.735176,,,,,,,21.393036,18.572502
97000US0402920,"Florence Unified School District, Arizona",2016,28.382215,12.654527,,,,,,,,,,,,,,,34.587555,17.331858,16.666668,55.506031,,,,,,,25.837839,13.078962
97000US0402920,"Florence Unified School District, Arizona",2017,14.363144,5.8381371,,,,,,,,,,,,,,,8.9311857,4.8895593,23.113207,29.45295,,,,,,,19.064749,7.9962769
97000US0403400,"Gilbert Unified District, Arizona",2009,18.023046,4.3422041,,,,,,,,,,,,,,,12.798424,3.7497177,32.260227,33.213036,,,,,,,16.709076,4.4398713
97000US0403400,"Gilbert Unified District, Arizona",2010,27.007463,8.3909769,,,,,,,,,,,,,,,28.376125,10.098597,24.120956,34.525818,,,,,,,23.514784,8.4816637
97000US0403400,"Gilbert Unified District, Arizona",2011,17.584864,5.592061,,,,,,,,,,,,,,,19.83165,6.1105251,14.828584,15.483681,,,,,,,14.073567,3.7380099
97000US0403400,"Gilbert Unified District, Arizona",2012,25.227043,8.3023701,,,,,,,,,12.593985,7.7877216,29.86207,10.845077,,,34.392376,12.426653,9.2669439,34.642735,,,,,,,28.59594,9.3300257
97000US0403400,"Gilbert Unified District, Arizona",2013,18.762781,6.2359052,,,,,0.0,36.295368,,,57.285873,19.899794,7.2685032,12.233633,,,7.0338979,3.3082268,36.597939,5.8051543,,,,,,,17.635782,6.9738259
97000US0403400,"Gilbert Unified District, Arizona",2014,20.430107,5.9365487,,,,,,,,,12.088975,11.391122,22.944607,7.8621292,,,24.72715,8.093647,12.206266,25.905762,,,,,,,20.63763,6.7845321
97000US0403400,"Gilbert Unified District, Arizona",2015,22.467735,6.3110352,,,,,,,,,28.460342,12.350552,20.454546,9.7460356,,,21.112371,6.5411611,25.471699,23.817827,,,,,,,22.138622,6.8489723
97000US0403400,"Gilbert Unified District, Arizona",2016,18.646441,7.001895,,,,,,,,,,,,,,,20.492722,9.3778868,15.566625,25.039349,,,,,,,19.884356,8.3785782
97000US0403400,"Gilbert Unified District, Arizona",2017,13.547076,5.3468456,,,,,,,,,13.972202,9.7848091,13.357284,8.9107399,,,14.426808,6.1683812,11.982434,18.854956,,,,,,,14.659174,5.7541618
97000US0403780,"Higley Unified District, Arizona",2010,13.28,5.973608,,,,,,,,,,,,,,,19.415205,10.614348,8.1372547,15.447526,,,,,,,12.623574,6.8725958
97000US0403780,"Higley Unified District, Arizona",2012,16.044996,7.4968076,,,,,,,,,,,,,,,15.642458,8.4975767,18.287937,65.82254,,,,,,,16.344994,7.6105995
97000US0403780,"Higley Unified District, Arizona",2013,5.4964538,3.8225672,,,,,,,,,,,,,,,0.0,13.198317,32.124352,18.807755,,,,,,,6.2186561,4.2687545
97000US0403780,"Higley Unified District, Arizona",2014,29.024733,13.659832,,,,,,,,,,,,,,,18.489836,12.496016,38.828831,24.634138,,,,,,,27.222221,18.090933
97000US0403780,"Higley Unified District, Arizona",2015,9.2941179,6.5771723,,,,,,,,,,,,,,,6.2142272,4.2765522,17.190775,18.704105,,,,,,,5.3710246,3.7357829
97000US0403780,"Higley Unified District, Arizona",2016,10.938237,3.237431,,,,,,,,,,,,,,,24.116425,5.8106441,0.0,10.829752,,,,,,,15.143603,4.0959544
97000US0403780,"Higley Unified District, Arizona",2017,16.431717,11.700931,,,,,,,,,,,,,,,18.347271,12.925778,0.0,166.13696,,,,,,,16.431717,11.700931
97000US0404630,"Marana Unified District, Arizona",2009,42.246521,17.964367,,,,,,,,,,,,,,,33.524029,16.813105,100.0,203.26974,,,,,,,35.871964,16.243128
97000US0404630,"Marana Unified District, Arizona",2010,22.864079,12.83893,,,,,,,,,,,,,,,24.245375,16.338671,21.490803,30.838322,,,,,,,18.637724,12.780741
97000US0404630,"Marana Unified District, Arizona",2011,42.727272,17.839836,,,,,,,,,,,,,,,62.593781,29.247889,22.945572,57.284485,,,,,,,39.809135,20.216576
97000US0404630,"Marana Unified District, Arizona",2012,17.358681,6.2414989,,,,,,,,,,,,,,,18.739771,8.4113932,15.186615,21.617737,,,,,,,20.716419,7.1613045
97000US0404630,"Marana Unified District, Arizona",2013,10.828026,5.2423472,,,,,,,,,14.414414,8.6713409,9.4138536,8.3482141,,,9.4138536,6.4866872,14.414414,22.846088,,,,,,,9.3457947,5.3076048
97000US0404630,"Marana Unified District, Arizona",2014,10.481586,2.6009965,,,,,,,,,,,,,,,11.784897,3.0289528,4.3243246,25.213448,,,,,,,10.965223,2.9306097
97000US0404630,"Marana Unified District, Arizona",2015,28.644859,7.1093836,,,,,,,,,31.447586,12.989354,27.550358,11.663717,,,32.665642,12.395655,22.446556,29.89814,,,,,,,30.673855,7.7563457
97000US0404630,"Marana Unified District, Arizona",2016,11.390729,7.7041006,,,,,,,,,,,,,,,1.480698,1.4171859,27.989372,7.3914595,,,,,,,4.7166071,3.697376
97000US0404630,"Marana Unified District, Arizona",2017,24.705883,13.116188,,,,,,,,,,,,,,,27.489176,15.576397,12.420382,109.02483,,,,,,,26.078028,14.946522
97000US0404970,"Mesa Unified District, Arizona",2009,27.605566,4.2104559,,,,,,,64.44886,17.274675,37.719814,9.541111,23.868313,7.2734365,,,19.893452,5.6225944,37.583893,9.358861,53.009426,16.907316,,,,,21.247499,5.2828813
97000US0404970,"Mesa Unified District, Arizona",2010,35.734318,5.1758232,10.400001,6.7818155,,,,,63.27504,18.123987,41.561577,9.198163,33.523361,8.3069296,,,32.697479,5.9452534,40.357407,14.540995,19.846596,8.6920204,,,,,36.972935,5.8721495
97000US0404970,"Mesa Unified District, Arizona",2011,39.63382,4.4122376,52.373661,11.152586,,,,,24.819855,4.3372841,52.271313,7.6630168,33.562531,8.4476147,,,34.115391,7.9485598,44.262905,9.4877243,72.05101,21.129742,,,,,38.00539,6.5225081
97000US0404970,"Mesa Unified District, Arizona",2012,38.339821,3.5185192,,,,,,,39.758125,12.974209,52.626877,7.052669,30.405876,7.9368711,,,27.495552,5.0402722,47.801674,5.4506359,55.725193,15.16392,,,,,35.5219,4.3972745
97000US0404970,"Mesa Unified District, Arizona",2013,37.345779,3.8180697,32.142857,9.2564363,,,,,43.194191,23.023134,51.160683,7.0912199,29.825254,8.2760305,,,26.386578,5.1741877,48.26442,6.6027784,88.905548,19.957197,,,,,34.388664,4.4581118
97000US0404970,"Mesa Unified District, Arizona",2014,36.096138,4.1914506,49.6614,15.970561,,,,,47.191013,17.647589,43.738522,6.4611382,30.834385,9.299365,,,28.893906,6.2776031,43.227535,9.025547,46.443516,16.131977,34.773445,10.071433,22.929937,11.480387,35.022026,4.7581339
97000US0404970,"Mesa Unified District, Arizona",2015,37.632885,5.1638956,52.98077,15.1713,,,,,39.485359,14.229466,50.27364,8.6652832,30.030643,10.757475,,,24.062302,5.2662535,48.554619,8.4919081,43.647541,22.954397,37.327938,13.992019,33.199467,17.700012,36.221146,6.0574641
97000US0404970,"Mesa Unified District, Arizona",2016,34.580711,3.9018126,25.820896,10.560904,,,,,35.220589,15.31007,44.893993,6.3119874,27.561327,9.0031633,,,24.990641,6.1712241,40.514244,6.3822246,45.899471,14.322906,,,,,33.203323,4.8554745
97000US0404970,"Mesa Unified District, Arizona",2017,36.077415,3.7200496,55.688625,17.310461,,,,,,,44.279774,7.5818872,31.11257,8.285037,,,24.50181,4.8020563,45.602486,5.8819489,48.370926,14.468943,41.751747,10.17452,29.819277,8.2828436,32.19672,4.1696472
97000US0405930,"Paradise Valley Unified District, Arizona",2009,19.247896,3.9597154,,,,,,,,,45.445446,18.965298,15.553988,5.9191422,,,12.854506,3.9262197,37.176472,33.772903,,,,,,,17.16206,4.6778145
97000US0405930,"Paradise Valley Unified District, Arizona",2010,23.466148,6.4845009,,,,,,,,,53.846157,17.489443,16.222708,10.183117,,,17.041285,6.011724,44.817074,9.250288,,,,,,,23.891487,7.2206793
97000US0405930,"Paradise Valley Unified District, Arizona",2011,29.693594,6.0208273,,,,,,,,,58.448982,15.819846,23.778337,9.1995506,,,22.52352,7.7396908,51.790791,4.5735741,,,,,,,27.688641,7.0499911
97000US0405930,"Paradise Valley Unified District, Arizona",2012,31.5133,6.0655603,,,,,,,,,58.771152,13.558679,20.602388,12.319943,,,19.809301,6.5736508,53.642387,37.958649,,,,,,,29.177526,6.7665348
