State,City,Gender,Weapon Used,Affected Age Group,Total,Year
Caquetá,Puerto Rico,Female,Sharp weapon,Adult,3.0,2018
Caquetá,Puerto Rico,Female,Blunt force weapon,Teenagers,3.0,2018
Caquetá,Puerto Rico,Female,Blunt force weapon,Adult,13.0,2018
Caquetá,Puerto Rico,Female,Blunt force weapon,Minors,1.0,2018
Caquetá,Puerto Rico,Female,Not reported,Adult,1.0,2018
Caquetá,Puerto Rico,Male,Blunt force weapon,Teenagers,1.0,2018
Caquetá,Puerto Rico,Male,Blunt force weapon,Adult,4.0,2018
Caquetá,Puerto Rico,Male,Blunt force weapon,Minors,1.0,2018
Caquetá,San José Del Fragua,Female,Sharp weapon,Adult,1.0,2018
Caquetá,San José Del Fragua,Female,Blunt force weapon,Adult,6.0,2018
Caquetá,San Vicente Del Caguán,Female,Sharp weapon,Adult,8.0,2018
Caquetá,San Vicente Del Caguán,Female,Blunt force weapon,Teenagers,3.0,2018
Caquetá,San Vicente Del Caguán,Female,Blunt force weapon,Adult,29.0,2018
Caquetá,San Vicente Del Caguán,Female,None,Adult,6.0,2018
Caquetá,San Vicente Del Caguán,Male,Blunt force weapon,Teenagers,1.0,2018
Caquetá,San Vicente Del Caguán,Male,Blunt force weapon,Minors,3.0,2018
Caquetá,Solano,Female,Blunt force weapon,Adult,8.0,2018
Caquetá,Solano,Male,Sharp weapon,Adult,1.0,2018
Caquetá,Solita,Male,Sharp weapon,Adult,1.0,2018
Caquetá,Valparaíso,Female,Blunt force weapon,Adult,4.0,2018
Caquetá,Valparaíso,Female,Blunt force weapon,Minors,2.0,2018
Caquetá,Valparaíso,Male,Blunt force weapon,Minors,1.0,2018
Casanare,Aguazul,Female,Sharp weapon,Teenagers,1.0,2018
Casanare,Aguazul,Female,Sharp weapon,Adult,8.0,2018
Casanare,Aguazul,Female,Blunt force weapon,Adult,11.0,2018
Casanare,Aguazul,Female,None,Adult,10.0,2018
Casanare,Aguazul,Male,Sharp weapon,Adult,3.0,2018
Casanare,Aguazul,Male,Sharp weapon,Minors,1.0,2018
Casanare,Aguazul,Male,Blunt force weapon,Adult,1.0,2018
Casanare,Aguazul,Male,Blunt force weapon,Minors,1.0,2018
Casanare,Aguazul,Male,None,Adult,1.0,2018
Casanare,Chameza,Female,None,Adult,1.0,2018
Casanare,Chameza,Male,Blunt force weapon,Adult,1.0,2018
Casanare,Hato Corozal,Female,Blunt force weapon,Teenagers,2.0,2018
Casanare,Hato Corozal,Female,Blunt force weapon,Adult,1.0,2018
Casanare,Hato Corozal,Female,Not reported,Adult,1.0,2018
Casanare,Hato Corozal,Female,None,Teenagers,1.0,2018
Casanare,Hato Corozal,Female,None,Adult,4.0,2018
Casanare,Hato Corozal,Male,Not reported,Minors,1.0,2018
Casanare,Maní,Female,Sharp weapon,Adult,2.0,2018
Casanare,Maní,Female,Sharp weapon,Minors,1.0,2018
Casanare,Maní,Female,Blunt force weapon,Teenagers,1.0,2018
Casanare,Maní,Female,Blunt force weapon,Adult,6.0,2018
Casanare,Maní,Female,Not reported,Adult,1.0,2018
Casanare,Maní,Female,None,Adult,8.0,2018
Casanare,Maní,Male,Sharp weapon,Adult,2.0,2018
